text,label
"Ngadain promo dan pemabyaran di aplikasi, tapi tidak bisa ke proses, halaman balik terus ke hamalaman mula maksud apa kelas perintah lohh ini aplikasi jelek banget ngerepotin dan habasin waktu orang. pleaselah",APLIKASI
"Hadeh mau pake aplikasi ini aja,mau daftar masuk,pas waktu nunggu kode dari gmail aja,ga masuk-masuk kode hadehh.mana lampu mati tengah malam lagi ya ampun.",APLIKASI
"Cape saya tuh,masa ketika proses tambah daya,disitu suruh foto kk,setelah foto balik ke halaman awal,mulai dari awal lagi,gitu terus sampek 7 x,giliran saya ambil dari galeri ingat file terlalu besar,hadeh capek...benerin aplikasinya,omzet anda gede kan,monopoli kan tidak ada usaha lain lagi kan di listrik",APLIKASI
"Kak walid, belum mimin mohon maaf atas hambat yang sempat jadi mimin siap tingkat lagi fitur layan SPKLU agar makin optimal untuk nyaman plgn. jk ada kendala tentang SPKLU kk bisa hub hotlinenya di 08712123. jk perlu bantu lain, jgn sungkan hub cs mimin via fitur live chat, agar mimin dapat ikan solusi yang kk butuh tks. -mf",LAYANAN
Aplikasi buruk. najis...milik bumn. tapi cuma aplikasi selalu susah buat transaksi beli token listrik via PLN mobile. najiss,APLIKASI
Ok,UMUM
"Kecewa dengan layan PLN unit, masa hampir bulan buat mohon tapi belum verifikasi unit.",APLIKASI
"Migrasi dari non subsidi ke subsidi belum ada kabar, padahal ktp sudah dapt subsidi",LAYANAN
"Payah.lemot servernya, lola alias loading lama.iming iming tingkat layan hanya formala saja",UMUM
"Nilai ini saya ubah dari bintang 1 ke bintang 5 sesuai dengan kerja dalam atas atau tanggap masalah serta keluh dari langgan terima kasih PLN atas perhati penuh kepada langgan hingga datang ke rumah dan bicara sama kena keluh dan nilai dari langgan moga ke depan ada tingkat untuk lebih baik lagi. edit tugas lapang PLN sudah bagus dalam beri tangan langsung, hanya saja respon dari agen perlu tingkat dan diperbaiki.",LAYANAN
"Bukan aplikasi tapi beli tokennya makin aneh baru saja ganti mcb saya belikan token lewat m-banking,stroomnya gagal terus pas saya beliin langsung lewat PLN mobile malah baru bisa hilang sudah 50 k",APLIKASI
Aplikasi bosok.perusahaan bumn parah layanannya.udah live chat tapi respon lama sekali,LAYANAN
"Layan lambat, tanggap cuma telpon dari tugas tapi tidak ada tindak sampai sekarang belum tanggap sudah 2 tahun",LAYANAN
Layan lama sekali,LAYANAN
Perbarui terus. mau login jadi makin susah,APLIKASI
"Kontak PLN wa tidak ada respon, janjane layan pengaduan pora?",LAYANAN
UI nya buruk banget,UMUM
"Beberapa kali saya laku pengaduan, beberapa klai juga konfirmasi nya sudah laksana namun nyata nya tidak ada belum ada tugas yang datang!",LAYANAN
Banyak mobil di SPKLU banjarmasin yang sudah selesai isi namun mobil masih parkir sehingga tidak bisa guna guna lain.,APLIKASI
Harus no adu di ikan kpd mekanik PLN agar lebih cepat n lancar dalam laksana tugas,LAYANAN
"Kemaren aku sudah pake aplikasi ini pas mau geser meter terus ada tugas datang kata dia tangan baik saja. akhir kita suruh ke kantor, sudah disurvey tinggal tunggu no pembayaran tapi kenapa sampai 1 minggu tidak ada informasi lanjut ya",LAYANAN
Tangan payah lambat,LAYANAN
Charger error lom ngecas saldo hilang dan tak kembali ke refound /nyangkut x juta.n guna kalau nyangkut saldo 50 k x juta. n guna wow menang banyak PLN kusut,APLIKASI
Aplikasi tidak jelas makin mahal saja,APLIKASI
"Aplikasi nya bagus tapi PLN nya jelek, sudah mahal sering mati pula. mudah 2 an besok ada pihak swasta untuk supply listrik di indonesia. listrik makin mahal layan dan kualitas makin jelek.",LAYANAN
Tugas lambat datang buat lapor dari malam sampai sore esok tak kunjung datang,LAYANAN
Pembayaran gagal tapi duit yang di refund-refund hadehh,APLIKASI
Lag,UMUM
Diskoun tambah daya tidak logis dan tidak untung dengan syarat-syarat yang tidak untung,LAYANAN
Lambat,UMUM
Kolom vocer discount cuman pajang,APLIKASI
Selalu muncul cari koneksi internet. dan pop up itu tidak bisa di tutup. sebal,UMUM
Saya lalu lapor dengan no lapor yang sudah 3 kali beda saya ingin refund dana saya. dari tanggal 3 april 2026 hingga saat ini 19 april 2026 tidak ada jelas tolong professionalitasnya! saya tunggu itikad baik perbaiki kerja admin yang sangat tidak professional,APLIKASI
Pelayaan dan balas chat kurang ramah dan semenaa mana kayak sok sibuk sendiri saja bintang,LAYANAN
Parah ini layanan.lama,LAYANAN
Hallo. trafo di daerah kami tiap minggu bakar bagaimana layan PLN apa tidak ada solusi... lokasi kami di desa sungai sirih jalur 6 kec. singingi kab. antan singingi riau...,LAYANAN
"Aju balik nama tidak ada respon, sudah satu bulan lebih.",LAYANAN
Lama bangat kembali saldo ke rekening bank!,APLIKASI
Moga di beri hidayah dan jadi lebih baik depan jangan kalah sama koruptor,UMUM
"Fitur live chat tidak jelas waktu 20 menit cuma buat baca tulis reconnecting, customer disconnected from chat. mana aju lapor tidak selesai malah di suruh cek atur jaring",APLIKASI
Riwayat beli token listrik tidak terupdate sepenuh alami delay,APLIKASI
"Kenapa proses pasang baru wilayah pekanbaru lama betul, sampai sekarang belum pasang apakah mereka tidak kerja dengan baik",LAYANAN
Pasang baru lalu aplikasi sudah bayar 2 minggu yang lalu belum nyala.yang baru 2 sampai 3 hari bayar sudah nyala juga ada dalam waktu bersamaan...sudah layang pengaduan juga 3 kali cuma direspon segera direalisasi.bingung sama managemen layan,LAYANAN
"Nik saya dapat subsidi listrik, tapi di pakai orang lain,bagaimana cara ecek",LAYANAN
"Saya laku pasang baru sudah 2 minggu tidak ada respon dari PLN unit, saya komplain hanya suruh tunggu tanpa pasti",LAYANAN
Layan buruk banget pengaduan w di batalin terus,LAYANAN
Sering mati lampu bayar gapernah telat,LAYANAN
"Tolong server diperbaiki, mau charging saja ada unjung penuh gmna pusing",APLIKASI
PLN makin baik,UMUM
Sudah bayar status pembayaran belum ubah chat admin respon lama buruk,APLIKASI
"After updating apps, error stuck on login page after input phone number and submit button just gray for so long... perbarui after clear cache and ensure internet connection, still stuck same error... i wonder why. perbarui after self troubleshooting, issue is happen when connect using my wifi provider viberlink but when connection change using mobile data cellular, there is no errors. hm...",APLIKASI
Loba nipu na ka masyarkat rudet,UMUM
"PLN pekanbaru tidak kerja dengan baik, pasang baru KWH sampai saat ini belum pasang ini kalau tidak proporsional",LAYANAN
Jancook. bikin lapor selalu gagal,APLIKASI
Komplain 6 jam tidak ada solusi,LAYANAN
"Tolong! kembali dana kami, saya pasang PLN di rumah guna aplikasi... dana sudah saya transfer, tiba-tiba aju saya di batal lalu aplikasi ini, dan saat saya minta kembali dana. dana tidak di kembali dengan bagai alas dana saya besar 1.6 juta. sudah bulan lebih dana saya belum di kembali pokok saya viralkan di semua sosmed saya. saya minta pihak PLN tanggung jawab!",LAYANAN
Periksa terus tolol,LAYANAN
"Cara kerja PLN tangan tiket pengaduan sangat buruk, masalah belum selesai tapi tiket bisa ditutup/diselesaikan, terus chat cs malah buat tiket baru. apakah cara kerja PLN seperti ini? agar nilai kerja karyawan yang tangan bagus, makanya tiket bisa ditutup/diselesaikan suka hati. tanya sop kerja tiket bagaimana, tapi cs malah jawab akan kami follow up ke unit kait lagi, asa chat sama robot",LAYANAN
Aneh! kenapa wajib make nomor hp? saya pdhal sudah ad akun make email sblumny. mkin lm mkin aneh,APLIKASI
Kek mana mau login saja susah kali,APLIKASI
Sudah 1 minggu aplikasi tidak bisa kirim pengaduan. mending hapus saja kalau tidak di perbaiki,APLIKASI
Sudah transaksi tapi notifasi tunggu pembayaran. paksa harus rugi karena bayar 2 kali. transaksi ke-2 yang hasil hubung csnya cuman jawab robot semua.,APLIKASI
"Bagaimana ini aplikasi PLN beli token 100 rb sudah bayar di brimo, sudah dapet email juga, tapi kok di aplikasi masih tunggu pembayaran, mau lapor live chat juga tidak bisa",APLIKASI
Aplikasi sampah. sangat tidak rekomendasi beli token dan guna aplikasi sampah ini.,APLIKASI
Halo min sudah lapor lewat PLN mobile dm instagram telepon 123 email juga tapi masih belum ada baik dari PLN kamis 12 jam jumat sabtu senin 4 malam turut turut listrik padam apakah akan langsung tiap malam seperti ini?,LAYANAN
PLN tempek asu kok kabeh operator e ruwe,UMUM
"Sering ada masalah transaksi, dan cs-nya sangat lambat memang kalian kerja 24 jam tidak ada shift, kok cs-nya sampe tidur",LAYANAN
"Kok bisa rating apps bagus, mau pasang baru error terus v 007 gagal. coba kala bikin cape habis ber jam jam",UMUM
Knpaa sudah lewat jam 1 masih belum bisa beli pulsa listrikk,APLIKASI
"Respon chat lama,aplikasi sering eror,pengajuan pindah daya tidak kunjung datang sampek akhir isi token tidak bisa ujung listrik padam,sudah input data di aplikasi malah nyasar ke lombok,telpon nyata salah input,becuss tidak si punya aplikasi, sungguh repot",LAYANAN
Monyet mati lampu terus,LAYANAN
"Bikin pengaduan 00.30, tugas tidak dateng. sudah jam 05.30 rumah saya tetap padam, tidak bisa bikin pengaduan karena jam di aplikasi belum 03.30? jam PLN ngikut negera mana? ayah saya nungguin dari tengah malem, tugas mana salah alamat? kesasar? atau bikin lapor palsu di aplikasi bilang nyala sementara, kapan? tugas saja tidak ngecek ke rumah saya! batere tinggal 1 marah marah marah sudah dm twitter, bapak saya juga sudah telepon 123. dasar monopoli, mentang-mentang PLN sini kaga punya saing",LAYANAN
"Tolong untuk team PLN harap perhati untuk bekas utara atau khusus area perwira kenapa sering mati lampu...saya sampai tidak bisa mandi dan anak saya tidak bisa tidur karena kepanasan,hal hasil saya besok nya tidak kerja dan anak saya tidak sekolah...janji 3 jam nyata lebih jam 5 subuh luar biasa PLN bagus",LAYANAN
"Bagai mana cara isi saldo di PLN mo, apakah bisa lewat aplikasi dana",UMUM
"Konektivitas buruk, sering tidak bisa sambung dengan SPKLU status juga sering tidak sama di charger masih charge, di aplikasi tidak hubung dan balik lag all the time, harus restart hp kalau sudah bolak balik tidak hubung ke charger. percuma fitur agam bahkan sampai jual EV perbaiki saja dulu, masih kalah jauh dengan aplikasi SPKLU milik swasta",APLIKASI
Mohon untuk tangan lebih optimal dan sangat ganggu aktifitas,LAYANAN
Rumit,UMUM
Kenapa lambat banget,UMUM
"Kurang aplikasi lambat dan berat. lalu tidak ada history chat. lalu kalau chat itu harus standby di aplikasi, keluar ke aplikasi lain bentar saja langsung disconnect dan langung di end chat sama cs nya, di minimize tidak bisa chatnya. padahal kita kadang lama nunggu balesan cs nya. moga bisa better buat aplikasi seluruh rakyat indonesia",LAYANAN
"Sudah lebih baik, banyak titik-titik SPKLU",LAYANAN
"Saya buat 3 x pengaduan untuk geser kabel yang lintas tanah saya karena akan buat bangun 2 lt. lapor ke 1 hanya hubung kalau tugas tidak ada, tunggu 4 hari tidak ada info. lapor ke 2, datang tugas survey, lalu status kasus selesai tanpa info yang jelas apa dan berapa lama proses lapor tiga saya buat hari ini tgl 21/04/2026 kita lihat seperti apa kerja nya. sop tidak jelas, tiba-tiba kasus selesai. tambah notifikasi status menu/tombol konfirmasi customer kait kerja selesai.",LAYANAN
Sangat tidak bantu bikin lapor tidak sesuai meter sama tagihan gaa ada tugas yang dateng untuk ngecek tau tau selesai tangan di cek tagihan masih belm ubah tlp PLN 123 juga cuma ngabisin pulsa!,LAYANAN
Kak maaf matlam lagi daerah wanaherang mohon sampe sekarang belum idup? ada bayi pada nang maaf tolong diperbaiki... mohon terima kasih kk maaf saya kasih bintang dua soal biar baca mohon kecewa,LAYANAN
Tugas catat KWH meter tidak sesuai dengan angka yang ada di meter sebab pembayaran tagihan besar,LAYANAN
"No wasap tidak bisa? live agent busy bagaimana cerita saya mau ngadu tidak bisa, stand by 24 jam kamu tambah agent nya",APLIKASI
Tolong SPKLU keramat jati di perbaiki r 2 nya. sudah 1 minggu 4 soket error tapi belum ada baik juga,LAYANAN
Woi kemaren malam listrik sudah mati sampai pagi ini mati lagi sore kalau kerja yang benar kocak,LAYANAN
Telpon PLN masih pakai pulsa haduh,UMUM
"Layan sangat kecewa bolak balik padam, saat kami sangat butuh alir listrik. bobrok. marah",LAYANAN
Layan sampah upt rumbai 3 kali lapor tidak ada tanggap,LAYANAN
Sudah tunggu 3 jam tidak ada selesai,LAYANAN
Aplikasi sering ke close sendiri. dan tanggap juga sangat slow dari pihak PLN kait,UMUM
Perbaiki dulu verifikasi nomor hp. masa mau verifikasi nomor hp saja gagal terus padahal tera nya anda belum verifikasi nomor hp di bilang tidak boleh samah,APLIKASI
Lapor lewat aplikasi PLN mobil tapi status tiba tiba sudah selesai d kerja padahal tugas belum dtang ke rumah. apakah tugas mau santai santai biar d kira kerja,LAYANAN
Aplikasi selalu masalah,UMUM
Nomor handphone saya bocor kepada oknum tipu yang aku dari pihak PLN namun coba retas akun wa saya dengan minta kode OTP,UMUM
"Layan tugas yang sangat buruk, tidak ada satu tugas yang datang ecek listrik sampai saya pengaduan 2 x tetep sama saja semua pesan saya di selesai oleh tugas dalam 2 jam kurang",LAYANAN
Aplikasi kocak. lapor gangguan bisa di close tanpa konfirmasi ke user dan tanpa notifikasi di aplikasi,LAYANAN
"Sengaja instal ini aplikasi buat komplen daerah babelan bekas di wpu nya sering mati lampu kalau malem, sakit jiwa kamu dzolim kamu orang mah malem mau ngadem tidur kamu matiin lampu mlm ya b 2",LAYANAN
Gajelas instansi tergajelas mati lampu tanpa sebab,LAYANAN
Sudah pengaduan dari siang sampe malem masih juga gaada tindak,LAYANAN
"Saya lapor keluh tegang listrik, sudah terima dngn baik tapi 1 jam kmudian batal pihak dngan alas nomor langgan tidak bisa hubung pdahl tidak ada wa SMS atau tlfn yang masuk.! lawak saya bayar loh...! lngsung lapor sama tugas bilang lewat aplikasi gilir lewat aplikasi dibatalin pihak makan gaji buta!",LAYANAN
Error third party blalbla,UMUM
"Sekitar kabupaten kendal, utama kaliwungu. tolong sering-sering dari pusat adakan audit ya. kok hobby banget mati listrik ntah apa kendala 2026 uda canggih begini, minggu sekali rutin mati listrik. tahun lalu malah parah, bulan bisa 10 x mati. buruk sekali kualitas nya. tugas lumayan gercep tapi ini baik yang untuk cegah mati listrik supaya minim itu apa gaada evaluasi? kecuali kena angin puting beliung badai halilintar wajar. gaada angin, gaada hujan kok mati.",LAYANAN
Aplikasi macam apa ini,UMUM
Tidak guna!,UMUM
"Tidak guna, slow respon",LAYANAN
Sayang atur yang beri PLN rayon barus tidak puas susah langgan kata putus yang tunggak lama 3 bulan padahal bongkar rampung. surat tidak ada surat tagihan tidak ada lama berapa bulan kata sudah antar rupa nol. tiba langsung bongkar telah laku anti baru nyata lampu langgan sebut tidak hidup lagi .sangat mengecewakan.pelayanan PLN barus.,LAYANAN
"Jelek banget, waktu lapor pengaduan listrik mati, aplikasi muter terus kesan jaring jelek padahal buka aplikasi lain lancar...",APLIKASI
"Lapor pengaduan listrik padam, loading terus",APLIKASI
Menu pengaduan listriik padam tidak bisa di pakai,APLIKASI
Saya pasang listrik sudah bulan masih belum d pasang alas kabel habis ini bagaimana PLN tidak ada pasti saat ini PLN cibatu garut. sedang pembayaran sudah lunas.,LAYANAN
"Guna motor listrik makin banyak, layan makin buruk, semua stasiun SPKLU banyak yang rusak, kalau ente kurang orang tambah karyawannya. ini layan publik jangan asal dalam beri layan kalau tidak sanggup mundur biar vendor lain yang ganti usaha anda",LAYANAN
"Kalau sudah tidak sanggup kerja sama dengan PLN mundur saja biar vendor lain yang ganti makin lama layan makin hancur, aplikasi error tempat ngecas rusak. mau sampai kapan jadi seperti ini terus lanjut",LAYANAN
"Sampai kapan SPKLU mati saya sudah 6 jam tunggu namun belum,ada jelas",LAYANAN
"Tingkatin layan agar kami tidak kecewa, tiap hari sering error tidak aplikasi tidak tempat ngecas nya. sudah tahu guna motor listrik makin banyak mesti mikir bagaimana cara agar layan makin baik",LAYANAN
Layan di bekas sangat baik tapi untuk layan di lampung sangat kurang kena bahkan ketika kita komplain listrik padam tugas lapang sering tidak terima dan selalu emosi mohon pdhal kita wa baik-baik,LAYANAN
"Maintenance 1 atau 2 jam masih bisa di maklum, ini maintenance hampir 10 jam, dari malem hingga sekarang aplikasi r 2 nya tidak bisa di guna teknisi nya bagaimana ini? sudah 2 x seperti ini, kacau aplikasi PLN",APLIKASI
Tidak bisa buka ini aplikasi ngslin banget,UMUM
Aplikasi tidak jelas jgn guna saya pakai ini untuk lapor rusa rumah malah masuk telpn yang ngaku orng dri PLN dan suruh laku ini itu untuk konfirmasi. alhasil whatsapp saya bajak data guna aplikasi arti telah bocor ke pihak yang tidak tanggung jawab. awas tipu aplikasi bngst.,UMUM
"Saya selalu dapat error third party error, error simpan unit belum pilih - v 004 ketika saya lapor pengaduan padam. saya sudah isi semua form tapi tetap dapat error sebut minta tolong benah fitur ini sangat bantu apalagi di daerah saya langgan mati listrik.",APLIKASI
Saya laku isi token tgl 11 apr tapi terang gagal sedang saldo sudah potong sudah hubung tapi belum juga refund! perbarui sudah 3 x dapat no tiket dan fisimtai foto mutasi via email sampe sekarang saldo belum juga kembali,APLIKASI
